output_0,output_1,output_2,output_3,output_4
6.8659983,6.8842163,6.746418,6.82047,7.101629
6.161431,5.8674083,2.796328,3.0920835,2.6871142
2.9025488,3.7231662,5.573903,4.2337575,3.9974284
1.9591677,2.9035819,5.0958395,1.7947445,1.6576326
1.7491195,1.9034535,1.8730367,1.7430558,1.6262083
8.57396,7.691912,7.2761016,8.697446,7.414373
4.552429,4.5786695,4.419838,4.4489565,4.382576
6.776313,7.613124,6.468951,6.9768386,7.7095995
3.7946587,3.857329,4.0846734,4.0025415,4.3087645
3.9302113,3.546236,3.7765076,3.4521585,3.6125464
6.6728506,6.0649295,6.337984,6.5531273,6.321135
6.312952,6.2627563,6.2531815,6.115601,4.2539663
4.3050327,4.3331437,4.037406,4.622857,4.380483
5.942688,5.7707543,5.692759,6.0164804,5.9116426
2.8707924,3.206246,2.663745,3.1159122,4.6543303
4.8032055,5.1604652,5.1862817,5.097819,4.9202404
5.325934,5.118298,3.7776756,6.096895,5.494993
3.199542,6.6686482,6.652941,3.726165,4.707428
3.0309522,2.805008,5.4278965,3.8013594,2.2506828
5.5531564,5.4990864,4.263491,5.20477,5.8137465
7.358672,7.212491,6.42677,6.459504,6.7262216
6.4143777,5.7536364,6.1604214,6.342632,5.9509735
7.256975,7.2760267,7.3326592,6.6325073,7.420706
3.8761625,4.360688,3.9193516,3.4325852,4.2638693
4.8286095,4.5442324,4.952389,4.690599,4.6346006
6.819675,4.276147,4.1673794,7.050804,6.238373
9.906308,9.15398,9.362384,9.216472,9.506444
6.585982,5.494597,4.7661233,5.2049313,6.476998
5.5832953,2.4236927,5.2144685,2.363089,2.1094518
8.250889,8.160788,8.740649,3.6745257,8.173049
4.765391,5.957394,5.737541,3.3273318,5.486248
2.601038,2.4257817,2.38568,2.475484,2.461296
10.211941,9.626969,8.2954445,10.045685,10.050497
7.1059237,8.888213,7.2528715,7.194319,7.0745544
3.2078562,1.7019972,3.1883032,1.1315417,6.3868046
4.8764596,4.632085,4.89757,4.852475,4.7653008
3.004713,3.3549938,3.432851,3.920836,3.9048564
5.4343343,6.238682,7.3559155,7.8552766,6.349075
6.750819,7.601631,7.62862,5.545386,7.8284125
3.583662,3.2430122,3.5406513,3.3380413,3.213842
6.4370775,6.286137,4.7491455,6.310253,6.2738466
1.8862966,2.1336272,2.0400398,1.3554786,2.757167
6.6358414,8.501129,8.341605,7.5525646,5.341553
4.0531006,4.0348115,4.1788306,4.1629615,3.779082
8.7316675,9.380031,10.144703,8.805141,9.230203
6.457709,7.3130774,7.9460087,7.926851,6.483024
4.2798123,7.522762,3.2695363,3.67082,3.879018
3.4901724,4.0416613,3.3719366,4.094875,4.037566
6.9731,7.126989,7.412525,7.0924196,7.193775
2.1164742,2.7431657,2.8817942,2.199339,2.899046
7.70174,2.3164093,7.477942,4.8843646,7.6130996
6.6915135,7.662006,6.8707223,6.157598,6.1186843
7.744233,8.337157,8.178559,8.116035,7.9810867
5.3536096,5.686817,5.2951217,5.386279,5.7956915
3.7145743,3.4516137,3.4870956,4.135724,3.957276
6.4609385,6.31524,6.548847,5.921538,3.822983
6.7418494,4.2300677,5.14285,5.374752,6.184771
5.556266,6.3324366,5.737824,5.409042,5.523406
1.9086696,1.8012549,2.3100603,5.4996896,3.9780774
6.9226727,6.059913,7.0439134,4.594889,6.876787
5.2939153,3.9269047,6.5906005,5.494625,5.073744
5.6467023,5.535303,5.7303624,5.7007923,5.714497
7.9824104,9.522786,6.7971873,9.136107,9.101826
5.5003505,2.0219882,5.486398,3.3893895,2.2033963
1.3185335,1.1526594,1.2906009,1.4111229,1.2212332
10.323691,10.394267,9.561062,9.404274,10.643767
3.7877722,3.538667,3.658276,3.6999657,3.7146063
2.561834,5.3440375,5.1821537,5.2150917,2.5251262
5.5949945,5.2683754,5.2486405,5.3247256,5.5414057
4.6058846,3.262081,4.341688,2.9714038,3.1195328
10.193203,9.988487,9.824112,10.372073,9.931926
7.876795,7.4363527,7.69488,7.8024244,7.8832636
2.3776944,6.1159163,6.9246955,6.3200336,2.9402905
5.177869,4.735488,1.3941797,5.019011,5.0076604
5.3104744,5.169777,5.4723845,5.6262856,5.383735
3.2276425,3.0977192,3.3409164,2.519937,3.3583488
6.0071197,6.321131,6.6288705,6.6365266,7.2481933
2.1675065,4.9497385,3.2657483,1.7378303,1.780758
4.962059,5.6555686,5.550631,8.182654,5.084595
3.3058646,2.7845497,3.092294,2.9253402,2.7761126
6.5744305,6.1668415,6.5109262,6.1005464,6.1783648
5.1653585,5.4627423,4.949492,5.013344,5.0184197
7.0747046,2.5648627,2.4785237,2.8803706,7.0479393
5.3513603,6.2352138,6.372092,6.140801,5.0905833
5.3581953,2.5611923,2.6475508,5.5715117,4.654567
3.0923338,6.6152163,2.8255434,3.1050467,3.0645404
5.5554285,5.2919645,5.8361845,5.5688143,4.8083963
8.748496,4.2962966,8.779462,4.163251,4.379587
7.438277,7.183394,7.178632,7.262706,5.407992
5.307835,5.507895,5.4856677,2.5665388,5.053269
8.514659,8.651562,8.3276205,6.7388062,8.043006
9.295907,8.395733,8.956479,9.590993,8.255784
4.939069,4.990733,4.8454537,4.8672776,4.979851
2.7853024,6.6778755,2.7366822,6.6833253,6.4789085
4.8105044,7.123935,6.1830997,6.6430492,6.5793343
5.001228,4.7978683,4.7066026,5.415386,5.236079
4.805286,2.4178462,2.004249,1.5665023,2.3848064
9.068942,8.916935,8.858395,8.949626,8.593325
9.178779,9.24233,9.231374,9.07022,9.36478
2.6180675,5.815607,4.4674463,5.066206,2.322506
3.651497,3.646237,3.6251712,3.6719513,3.6432228
5.7635574,7.602918,6.827873,7.512505,6.8340917
3.4372017,3.2784138,3.3926864,3.6272075,3.3312485
3.8894246,2.9320874,2.563808,5.426401,2.9966893
3.8176959,4.393274,6.4624896,6.005922,6.893415
5.3773007,1.8479974,2.10248,2.360342,2.043878
3.660088,5.6704135,7.358756,7.6974077,3.702165
4.972451,4.8494043,4.990727,4.8913126,4.9395914
6.7322807,6.6221848,6.706401,6.5592723,6.5270853
4.654273,5.071345,4.6685176,4.785929,3.939396
3.6707954,3.7923248,3.225624,5.595938,5.7258997
4.320088,4.249699,3.6123097,4.031818,4.28297
6.149036,6.3708234,6.9427857,6.848664,6.5332055
3.8614242,3.9944692,4.0206637,4.0591135,3.9846697
4.7292957,1.4769869,4.5944667,4.833897,4.9316754
4.389557,3.9862778,7.795302,7.810722,3.8321056
6.3695145,6.7879896,6.8188,6.618203,6.381053
3.6313338,3.5797033,3.5817132,3.6081164,3.6485062
6.2396154,5.7722845,5.4350805,5.388768,4.0775056
3.3492615,3.5987105,3.5323367,3.9966667,3.0714848
9.975323,7.0413885,7.459074,9.595123,7.1919775
5.8634934,9.482168,5.7103214,4.3191977,5.634219
5.9348907,5.7110786,6.6395197,5.63096,6.072731
5.976545,5.0882106,5.690348,6.042881,5.786152
4.1149063,4.4566727,4.243552,4.4929414,4.5875726
7.930786,7.608341,7.3738465,7.354115,7.860977
8.18433,3.0706418,3.8419228,3.6834753,8.228401
5.5617065,4.3729534,5.168886,4.8142085,3.9550467
5.596897,5.251656,5.703125,5.3712587,5.1431665
6.6114335,6.459798,6.3879786,7.190236,6.123099
4.755589,4.136776,4.482133,4.4957447,4.655352
7.1978645,7.6008897,7.371544,2.398777,7.6233277
3.1881332,4.027245,3.4317043,3.169585,3.3231318
2.5943491,7.798877,2.5705104,2.8100686,2.7585297
7.100249,7.05092,6.913494,6.7680907,6.9639163
6.782136,7.169876,4.0905933,6.3204,7.4222775
1.9353398,3.447723,4.2011137,4.1265373,4.530845
8.013249,7.9368773,4.8820496,4.4416075,8.142179
3.4645946,3.6205432,3.9925945,3.7866883,3.8524568
5.436705,5.2277174,5.3156195,5.113259,5.265735
7.039096,5.9991617,6.065098,8.00559,6.5328207
7.8049717,8.766598,8.064322,8.359165,6.4016047
5.3843946,1.1851834,1.7462597,1.514219,4.096283
3.7372324,4.6027627,4.47206,4.218285,4.2121534
6.9196415,7.177919,4.31953,4.6882668,4.4794874
5.437013,6.681942,5.421209,5.6912427,5.783043
4.723668,5.2568817,4.9063277,8.307432,4.7841177
3.1995547,5.5917788,5.440792,3.8026147,3.7238758
1.4377006,2.53682,2.6277668,2.0167105,2.1477952
4.098993,3.656299,3.4948552,3.2090454,3.9257212
2.3198838,3.42324,5.645616,4.087799,3.482101
7.0527163,7.2420416,7.045662,7.0581627,7.0407286
8.664838,8.527931,8.304849,9.019371,8.872463
6.502164,2.3838315,2.507709,2.477367,2.3728695
6.745205,6.6302843,6.466176,6.6441536,6.5851126
5.792102,5.247431,5.7531385,5.2225194,5.3922186
5.5950356,5.3944764,5.5282,2.2580771,2.2260168
5.911986,5.918617,6.1941953,5.936169,5.792537
1.7924856,1.7692623,4.658293,2.3441644,1.980138
6.6251345,4.6325746,7.018045,6.979253,7.229927
6.3109984,5.845822,5.4642124,5.576197,5.4354405
7.3466864,6.8713627,5.1757326,7.3751993,4.4765663
7.299489,7.1086516,4.1339936,6.920382,5.902365
5.155339,5.2245765,5.199532,5.46205,5.096649
3.9197435,3.8597429,3.7580338,3.8657494,3.9334886
6.4516973,6.4929733,2.1108887,2.613296,2.287557
2.9767914,3.997382,3.5940013,4.287064,4.156987
3.8920436,4.4870214,3.606036,4.409644,3.636461
7.6159954,10.093469,9.943828,9.882011,5.951097
7.092197,7.23144,9.745473,6.807911,8.800887
5.2063513,5.3947964,5.335026,5.3083,5.3858194
5.8705316,6.13492,6.319697,6.047232,6.205515
7.1816063,5.5756874,5.702021,5.7607675,6.1609845
4.746909,4.1830635,4.277713,4.204482,3.9241486
4.034767,5.8065095,3.5621505,3.9274209,2.8876338
1.2973582,1.3919178,1.8658291,1.7937661,1.088384
6.1960936,6.236969,6.140877,6.0622654,6.1795263
3.9812927,3.8362298,3.5924754,4.8611574,4.7452564
5.869799,4.1532946,4.307213,3.8709636,4.893583
6.289276,6.1433263,6.11499,6.04383,5.947205
5.615459,5.827752,5.562879,5.737889,5.5765977
3.5927782,3.4276698,4.028952,3.7173758,3.9890895
5.34201,6.3083878,5.346688,6.236301,6.4297624
4.882363,5.1228347,4.928662,4.544932,6.964004
3.5758808,2.0582151,2.1387,2.9116418,1.902249
4.8673387,4.5436034,4.162422,4.8660507,3.9742699
5.4064374,8.151488,5.398665,5.107294,5.856789
3.723706,6.757477,6.682949,4.2125306,4.111825
5.9110756,5.6820755,6.1377945,6.051423,5.5281835
3.538665,3.8263643,4.315777,4.018139,3.9786885
8.252835,8.967359,8.522938,7.8506603,8.129757
3.8235507,8.809168,8.971595,8.622708,8.492748
3.2310424,4.0102296,3.1873882,3.3712044,3.8807297
9.344625,9.123109,9.087575,8.900427,9.3998375
4.8378716,4.774905,5.1122694,4.9787025,4.7630796
7.349336,2.5804622,2.5661366,2.7581592,2.823257
7.6660767,7.6430044,7.4614286,6.6558247,7.5105877
7.5410323,7.490256,4.673852,5.0007734,4.730187
2.8647144,2.0384936,6.427043,6.451901,2.0640576
2.2150233,2.3503652,1.8726953,1.9583483,1.8899125
4.33218,4.4616103,8.576836,4.451383,4.3429065
9.504375,9.378817,9.416924,9.463887,9.414036
3.260437,3.5195832,3.2405515,3.4864573,2.3147418
6.1988225,5.962794,7.5918827,6.0991654,9.414773
9.316163,9.335841,9.075147,9.501301,9.38477
6.574329,6.1454425,6.63969,6.743766,5.2863145
8.21382,7.8764286,9.150207,8.608677,9.774718
7.2966394,2.6609163,2.9515765,2.7474904,7.239723
4.8561487,6.6198063,3.7055235,7.541465,7.586927
3.2971675,5.1037774,6.1345043,3.193889,3.8914268
4.842709,4.7536125,5.396904,5.0063453,5.091421
1.6351149,1.6366489,1.4770831,1.8120661,2.1734898
6.3545237,2.7752998,5.9544516,3.1009846,2.2580936
6.431307,4.8862495,6.356343,6.206617,6.402965
6.390237,5.661582,3.5882218,6.133214,6.2172155
3.3340857,3.4142044,3.5666625,2.5164652,3.6041105
4.6939073,4.8950124,5.080478,4.76537,4.7317224
9.271951,6.266253,9.088258,9.145314,6.4525337
3.2844136,4.504905,2.8397212,4.459473,2.736095
8.100507,7.37566,7.833836,7.4971833,7.5155406
7.6278715,4.011484,6.9930444,3.2442546,4.763312
7.0830693,7.6382337,9.97226,7.557057,8.972495
8.483777,4.945738,8.511022,8.340317,8.346759
3.091235,6.2622437,2.2627246,6.189718,6.050035
2.603515,2.9761035,2.819149,2.7010324,2.8939743
5.390459,3.2561173,5.5145187,3.4751687,6.2603574
5.1606417,5.654058,3.8763657,5.559175,4.4146667
5.9224806,6.1246996,6.255914,5.869934,6.0531626
3.4204128,4.1551137,3.4289775,3.6426508,5.1433573
4.231377,4.1508536,3.7061005,7.1695495,3.082962
2.6644976,2.4965982,2.5055273,2.1826332,2.460864
5.7840776,5.7294474,6.5090437,6.352594,6.6636887
5.132357,4.244073,4.5689163,5.127062,4.754132
5.205878,6.919327,2.5667822,4.616693,3.3721955
6.522766,3.8867702,5.9086637,7.6040716,4.846624
5.437057,7.2209797,7.14517,7.2108088,6.9221992
8.502081,8.701053,4.821062,8.353751,7.345827
3.1098118,2.9899511,2.5879295,4.8635416,4.5659943
5.139872,5.146163,5.284652,5.206896,5.319664
3.738112,4.1236954,4.4000406,3.4057329,3.6854327
2.747092,2.824713,2.4688246,3.1986566,1.8311884
7.0069857,6.9883637,3.770087,7.0970573,5.40168
5.8831306,3.1574,5.834578,5.843128,5.7976046
3.7709084,2.8550794,2.9441993,3.868975,3.8065407
6.6991844,6.417602,5.652921,6.31795,6.6419454
5.865384,6.3008866,5.781421,5.6867304,6.7718225
4.2713237,4.09906,4.3475776,4.0629354,4.1429806
7.1291094,6.9930754,6.662445,6.48237,6.0342207
2.41443,2.7655823,2.9055946,2.5079792,2.8691173
3.9168487,4.091792,2.4973097,5.1876388,4.0879474
7.864395,7.677739,7.948534,6.8145857,6.2950764
6.1082206,5.6640944,6.288855,5.118721,6.4209285
7.91738,3.658829,4.730919,4.0132775,4.4930925
4.838119,4.4588256,4.794889,4.7528424,2.2597687
5.5833883,5.5133514,5.6357455,3.0489242,3.9356265
3.9025414,5.033878,5.1303735,5.3585052,5.5891843
5.325143,7.0419116,5.670621,7.7271852,7.156886
5.429846,5.5522556,5.566748,5.5084133,5.6893134
2.5821917,7.004016,3.758827,3.40728,3.4740603
5.6752505,5.805345,5.7288303,2.4369693,5.65174
5.0991755,5.049373,4.693201,4.854964,5.050764
2.5627637,3.230608,6.259734,3.4830742,2.948021
4.3962574,4.1500063,4.186324,1.3827848,4.3733788
2.882073,3.2531097,4.070288,3.6014888,3.2487404
6.5879087,6.934236,2.1987534,6.784129,2.023528
6.2012677,5.5431376,4.3197303,5.1697807,6.3427815
7.9109488,7.479742,10.26346,8.235973,10.317733
7.3135834,7.496744,7.3506737,7.8169007,7.739565
6.962085,6.712555,6.800374,6.902519,7.799115
4.727476,4.7906747,4.4159327,4.6017714,4.755953
5.9162903,5.737661,6.0930505,6.099968,5.913215
3.5976658,5.028494,5.212239,2.69194,5.387629
4.901259,4.6190634,5.071961,4.5802393,5.4836454
7.488857,7.255361,7.632639,6.995265,7.173511
3.8158302,4.122206,4.3114758,3.0185096,2.8874803
1.5211749,1.6940012,1.8105258,2.4856958,1.2454596
5.8520293,5.0775003,8.385889,4.8342347,5.285676
3.6356194,3.5648427,3.5191426,3.8988414,3.0999799
6.6141176,6.585317,6.025763,3.4335625,6.3005285
9.310525,8.671251,6.693815,9.368376,6.961035
8.058939,8.285846,8.4081335,8.105024,8.184637
2.7489505,2.6865969,2.825684,2.80199,2.5194786
6.4146004,6.9509745,7.3802695,7.60562,6.5916834
2.8224812,2.7721279,2.8899934,2.877727,1.8382556
7.63938,8.068666,8.073284,8.008751,8.747747
8.052348,5.3868194,5.808114,7.6720095,5.5471625
7.517687,7.100476,7.3460727,6.7792187,5.858854
5.1262155,5.033715,5.0192194,4.886361,4.9692936
7.7504034,7.162593,8.50837,7.1990433,8.024842
3.970694,4.89859,3.8867733,4.4285016,7.9546127
4.2327805,4.3075466,3.9392657,5.875684,4.4408073
5.4666963,5.9091034,5.40816,5.3627563,5.419292
6.3184667,5.5215364,5.538176,5.843865,5.4850793
3.5750492,4.9776506,5.0440655,4.940591,3.8819048
1.882073,2.2494082,1.9628187,2.8459995,2.1253312
6.2538595,5.903358,6.107934,6.286725,5.8180523
6.1791654,5.9886603,6.3048368,6.2138863,6.354392
5.272463,4.9893827,5.1967416,6.301123,7.0830026
5.5919394,5.9545403,5.618397,6.0981865,5.881698
6.435966,6.4698944,6.4153333,6.629007,6.0618553
2.1631048,6.3341117,6.2682147,5.248034,1.6422175
6.839606,6.49704,6.0895047,6.8879795,6.532549
5.083926,6.3925214,6.304698,6.5657864,6.480479
7.7897325,8.955121,8.272287,7.5862293,7.798306
6.644966,6.40678,5.471983,5.8561006,5.002992
3.768507,3.1076994,3.5599487,2.4861057,5.131733
8.213175,7.7606606,5.0762796,7.973592,7.279279
8.134532,8.258195,8.347957,7.832411,8.526009
5.8614497,5.9397364,5.8994546,5.9374337,4.3254566
5.395503,6.059934,5.231321,3.676329,5.694452
5.1673427,3.2988024,4.1212335,3.7059624,3.2304688
4.215274,3.911335,3.5319233,5.3685875,4.0246453
4.048559,4.1591935,3.9942474,3.9638865,4.2048087
6.5230546,7.1793976,7.484947,9.242092,6.9223456
4.207199,7.1013646,4.168655,6.7770743,6.825586
6.972813,6.848247,7.0512486,7.5723777,8.34577
5.16222,5.221524,5.411113,4.8241725,5.109922
7.0020595,8.491849,8.131829,7.8546815,8.30327
7.180851,7.769661,6.514195,8.185261,7.7880726
7.102628,7.2421556,7.867953,7.723436,5.1504555
2.1980488,1.4879802,1.6051722,5.6533647,2.189352
5.7737947,7.056642,7.306608,7.2338023,7.170367
5.4368377,4.519199,5.864641,4.635388,5.620584
8.05523,8.071315,7.770037,6.0270476,7.85827
5.325156,6.113118,5.7796793,6.2400956,5.239346
4.330055,5.4845843,5.354483,5.641706,5.608949
6.4591355,4.725493,5.357073,5.6150193,4.439104
6.4737773,6.474917,6.230635,6.664412,7.67099
5.806614,6.1322517,5.523908,6.3847218,5.975623
4.8199906,4.265976,4.9693365,4.565894,4.5050526
4.1520224,4.2815332,4.448874,4.356941,3.8934445
3.5556953,3.5448692,3.6765456,2.9522834,4.719761
7.01521,7.901249,7.315608,8.308826,9.032544
6.2572794,6.885297,7.4863105,6.67475,5.6533866
3.3684158,3.7188346,4.1552896,3.3310833,3.3033814
6.88785,7.03435,8.158578,6.8615456,7.324894
8.287235,8.090456,7.77948,8.008482,7.938186
4.069286,4.181777,4.4007797,4.1929975,4.479366
7.2210016,7.2602286,7.0958843,7.1649303,7.1928277
4.8933334,4.883823,4.659113,3.7418544,3.9336069
9.294924,3.6576524,4.108684,9.088175,9.298029
5.5207124,6.42822,6.113244,5.086876,6.026398
3.5523138,3.7708626,6.726359,6.870752,3.850855
3.3312871,3.5536005,1.3775631,3.3678026,3.5275948
3.6166046,4.2616096,3.5145478,4.931537,4.4088964
5.3276935,5.4612584,5.4350886,5.3029532,5.296569
4.999101,5.222574,5.0357423,5.0306273,4.922799
4.420554,4.7965317,4.6544905,4.460107,4.9008856
3.0642269,3.522989,3.2202377,3.511113,3.5894501
4.7000074,4.6748548,4.625294,4.642924,4.7565484
8.477089,6.8081098,8.701612,8.997477,9.025373
2.2180464,2.3423471,2.009395,2.0687659,1.8835641
2.713434,2.2217455,2.3951707,4.272891,2.7556906
5.2653403,7.9045825,5.6066203,5.3139396,6.9838166
5.8141303,6.3692293,6.207052,5.6915903,5.741163
4.916318,5.261398,4.656413,5.0935264,5.39812
7.721756,7.7299237,7.425663,8.902164,8.073537
6.0697675,7.56533,6.142605,7.5821805,6.474108
3.3988876,7.5543275,3.6825569,3.2205622,3.171812
5.420355,9.796296,9.624189,9.360864,9.094103
2.2700672,4.459812,2.403077,4.677517,2.471409
6.329128,5.745773,3.03973,2.703833,2.4768374
6.500882,6.62448,6.716981,6.5186615,6.736562
8.137584,8.168053,8.137489,7.8920503,8.193343
6.9681253,6.4521613,2.6525111,3.001358,6.793608
4.2819715,4.490904,5.4917507,4.3223195,4.536572
8.236777,7.9705696,7.7401314,7.752436,8.033406
5.212275,4.9167495,5.090869,5.3270793,6.883359
3.4951131,2.9600525,3.543045,3.0413167,2.6691258
2.966075,2.1262686,1.8930247,4.073104,4.7763443
7.427354,5.041629,7.8378,8.764819,7.379858
1.8608173,4.4110637,2.7050583,6.768582,2.7714195
5.9183297,6.003581,5.1729784,5.932426,6.050311
3.490259,3.5274491,3.6699123,3.2592769,2.9829545
3.5257454,3.5789726,2.946175,3.804502,3.943486
5.8622684,5.895115,5.6968803,6.1620555,6.1142855
3.6110373,6.32976,3.531972,3.8747995,3.0884624
2.0053616,1.2243755,1.1440967,1.3839904,2.9234805
4.1280746,4.308602,4.3006854,7.78311,3.6951096
3.3538153,2.4288712,2.135418,3.631202,3.7961369
9.241062,8.68571,7.9109497,8.776352,8.741663
1.2639483,1.3794497,1.5577854,1.7977537,1.2975512
3.225808,7.892493,5.7942734,4.891127,5.254045
5.570195,6.856706,5.6877947,5.672092,5.0828257
6.236604,6.5758324,7.025484,6.567547,6.4986005
3.862843,3.9133964,4.1170673,3.5870209,3.9809673
10.167794,8.4045,8.003236,7.899627,8.445966
4.4979615,6.6986804,4.284142,4.173055,4.278792
9.420256,9.369136,8.936144,8.578042,9.320131
6.7856913,6.8039327,6.7313643,7.824052,6.621934
2.8068347,2.4512806,2.7539134,2.7000546,5.122884
5.7563677,7.409739,5.209904,5.7277913,6.38807
5.8216133,6.560305,5.4864206,6.219369,2.9770076
5.995548,5.6334515,5.7183805,5.6597285,5.4630523
3.2223544,3.5848465,3.6099858,3.4911911,3.500875
10.134026,10.809299,10.625345,10.247358,4.5161734
5.621367,7.6533923,6.5887733,7.6681924,6.0211816
2.0751722,1.7160517,5.3447604,5.2646923,1.732606
10.35551,9.552165,9.09943,8.983939,9.383847
9.936259,9.374718,9.734311,9.462195,9.69759
4.8115315,6.173607,6.3814354,5.0639415,2.303938
9.689829,4.0780373,9.882975,9.810582,9.843615
7.2471,6.584427,9.2658825,6.4956565,7.382734
6.4826064,6.5250688,6.701497,6.744509,6.7400866
5.7676673,6.071548,5.729504,6.0905623,5.5417695
5.3275294,4.4805694,6.1993976,5.4920464,5.9332347
3.3025374,6.262432,6.1190786,6.2238226,5.9544654
4.0343604,4.094698,4.087086,4.098566,4.1505213
7.520784,7.426829,7.4823465,7.4404764,7.730073
5.157045,4.8420463,4.94654,4.7490225,4.8224525
6.399538,6.58851,6.8116164,6.5378003,6.5337033
7.504171,7.376726,6.515536,7.696359,7.1886806
2.6833646,2.8456247,2.8408964,2.7877836,2.924502
5.693884,5.289148,5.587303,5.080748,5.58365
5.006035,5.066558,4.639272,4.7170463,4.5383487
3.4494834,3.2943406,2.8680353,3.4172544,2.8080873
4.3729377,4.0004573,3.924678,3.7945843,4.196827
3.231128,4.5976977,4.728681,2.3268073,4.0419593
6.6567354,6.8679967,4.8199625,6.4480476,7.2496843
3.907338,6.8733315,5.03435,7.024817,4.7951784
7.4606767,6.7553086,6.692975,7.4507957,8.744917
6.0646806,6.377436,6.2823653,3.8574302,4.2366347
4.0235457,4.768111,4.658469,4.7402053,4.5229087
2.1310885,2.1152523,2.2644649,2.4042578,1.9311191
9.506054,9.602143,9.803733,9.637652,9.530342
4.398342,4.976952,4.601245,5.0079975,7.4627056
3.5811899,3.657187,4.389401,3.288577,3.8509886
4.676094,7.4601774,4.1654487,7.449617,7.3322234
8.821493,9.237981,8.633528,9.357837,8.640861
6.5931435,6.696499,6.8687587,6.7156477,6.762856
7.2953024,7.279508,7.1998324,2.5512888,6.891681
6.2002974,7.203805,5.758953,7.18724,6.7839713
5.9889894,7.888034,7.9563484,5.8065844,5.6562734
4.6906095,2.7282937,4.5167813,4.969129,4.7401237
5.1946626,4.537818,5.212967,5.3554974,5.1919994
8.387934,8.49565,9.459061,8.517551,9.116489
3.2843878,6.4281244,6.546271,6.4607935,6.6959677
4.6332793,4.71167,5.7555223,5.4211884,5.7147794
5.7736588,6.291608,4.521421,6.703165,4.8031354
4.87589,3.6355407,4.629193,4.8266506,4.72459
7.9715576,7.0589848,7.9485807,4.8964424,3.1181588
5.1076813,6.4832397,4.694421,5.403193,5.672588
4.7340217,5.1989336,4.8421516,5.301068,4.8479114
1.3411236,1.7012684,1.621426,2.394814,1.8080425
2.134549,1.3102787,2.4271753,2.2466714,1.6688257
5.9087543,8.249393,8.183079,8.286963,9.396362
8.668424,8.565185,7.770752,7.8945026,8.532058
9.464824,6.1612296,5.9395366,7.993304,8.022016
3.1635509,2.7720807,8.6548815,3.9397714,8.56005
3.7948356,2.508136,3.473571,4.092471,3.7340915
5.1995177,5.5800304,5.949975,4.0934777,3.6043255
4.6300864,7.9244456,8.15672,8.018843,4.5422096
8.753254,8.673558,8.556446,8.706442,8.717924
3.0693274,5.8450212,2.9781575,5.964275,2.8192265
4.933519,4.121333,3.837379,4.8020782,4.1791387
5.8849583,6.5320272,4.7849455,6.688089,6.0185065
5.293217,4.7324314,2.9689753,5.0599823,4.9847946
5.90732,3.2367492,3.5797598,3.4965076,5.3368073
5.9328413,5.848676,3.9815943,6.1636744,3.352093
8.184403,8.894828,8.800427,8.814782,8.921309
6.99889,7.298349,6.6924644,8.246143,6.681301
4.4150844,4.4442506,6.4419084,4.1136947,4.571541
5.732316,8.85599,5.9233294,5.776113,5.603215
7.404651,6.471265,6.0217013,6.8318706,6.533223
5.7144647,3.153745,4.382739,4.728705,4.2474866
8.98844,9.316069,7.135752,7.527176,6.707613
6.4711423,6.4542713,6.6889796,8.457553,6.164064
3.2189598,3.4416442,3.2612648,3.0878525,3.0279787
6.367249,6.48327,7.4381123,5.7841125,6.087909
3.7544372,3.94488,3.796376,3.906952,3.7922876
5.359466,4.89085,5.179532,4.584501,5.17608
4.697171,5.5935073,4.2827754,4.604039,5.7493787
8.784594,8.589331,8.772942,8.861706,8.606127
7.7117805,8.053387,7.3647385,7.978007,6.6380596
3.6168027,3.7336185,3.8987427,4.5898886,3.5748498
1.9699348,1.9511658,4.373951,2.1779292,1.9520522
5.6034,6.6821713,5.2389593,6.266342,8.061151
5.427352,5.0237284,3.55822,3.8376465,4.931855
3.8069587,3.5305946,3.8699863,4.0162563,3.558599
7.063966,2.9861414,3.0610967,4.5167,6.4779496
3.670802,3.2854273,3.568147,3.1520765,3.094613
2.1867034,2.2312405,2.1419814,2.3379695,1.6936094
2.4114695,2.4923697,5.0274205,5.400764,2.5880468
4.147888,4.515369,4.1609716,4.0968204,5.345049
4.165417,4.961703,4.5583477,6.325052,6.9463367
7.0465927,7.0672913,7.0977983,5.0801506,7.0978446
4.386774,3.9805412,4.279316,4.3903556,4.98556
5.71212,5.83142,3.7304595,6.3665833,5.8512764
8.012895,8.113612,4.5750666,5.0076385,8.124308
6.4948144,4.719465,7.0183525,6.3676186,6.671602
7.8589706,7.853757,5.731862,5.862953,7.4997435
2.9926949,2.8145301,2.6471155,3.2275999,2.6257472
2.1220088,2.7150714,1.897337,2.480954,2.3655705
5.8080444,5.981194,6.705139,5.859906,8.900734
8.847089,9.147705,8.71957,9.504792,8.395257
3.46242,3.3034692,3.6154275,3.5444844,3.556722
7.5790467,7.9093103,7.807568,7.671467,7.847924
